symbol,market_type,side,timeframe,regime_ok,mtf_ok,adx_min_cfg,atr_min_pct_cfg,bb_bw_min_pct_cfg,chop_max_cfg,don_len_cfg,breakout_buffer_pct_cfg,volume_mult_cfg,rsi_long_cfg,rsi_short_cfg,mtf_confirm_cfg,adx,atr_pct,bb_bw_pct,chop,rsi,rvol,don_ok,rsi_ok,pchg,pchg_ok,signal_now,ts
SOON/USDT:USDT,,,1m,True,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,60.41989462651661,0.6511375473772468,4.80281802162582,34.80105161727848,73.14254619309429,0.5302607226807827,False,False,-0.007859497084380052,False,False,2025-08-11T11:41:25.880737+00:00
OG/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,45.54186287310582,0.33883692825209377,1.2750530860537184,50.84051943303045,55.34759151105288,0.28015051223590864,False,False,-0.0035982238554584933,False,False,2025-08-11T11:41:26.141742+00:00
MLN/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,55.50605207421269,0.6911457412919497,2.9871157886547453,63.67932273615412,47.889907026681314,0.44625526396911724,False,False,-0.007756113325433467,False,False,2025-08-11T11:41:26.411822+00:00
BIO/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,64.34951037125307,0.5996051469687561,1.9201593673743085,48.773815982038926,43.06828041480114,0.4188321882718035,False,False,-0.008068199117065022,False,False,2025-08-11T11:41:26.678793+00:00
SANTOS/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,52.6407057786165,0.2560234501235828,0.7004760591121993,42.52059148112162,56.09754182035139,0.16550396920849753,False,False,-0.0010570824524313016,False,False,2025-08-11T11:41:26.933773+00:00
LDO/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,52.98496207969876,0.30127488969742694,1.1108946151896995,49.250415438304266,53.658513682341955,0.6576575283666506,False,False,-0.005947383151413299,False,False,2025-08-11T11:41:27.192237+00:00
ALPINE/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,43.821648591402536,0.31646348035410365,1.0996318880117404,42.73808902562408,38.439290804911145,1.3050840103173535,False,True,-0.006223288595636367,False,False,2025-08-11T11:41:27.447318+00:00
ASR/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,47.94360369520244,0.20454592033500216,0.8109284198585929,46.77480159201918,62.626253770024654,0.4217535746168035,False,False,0.0,False,False,2025-08-11T11:41:27.711199+00:00
GMX/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,70.50137810534433,0.38265957752185015,1.923519238783991,44.36242455578663,19.788917474815463,0.6679977715355233,False,True,-0.008706467661691697,False,False,2025-08-11T11:41:27.978181+00:00
ZKJ/USDT:USDT,,,1m,True,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,57.49234437704988,0.8218975738033741,3.1864417200960373,36.10322442080596,68.14807747606807,0.6200591498052507,False,False,0.013036809815951012,False,False,2025-08-11T11:41:28.256158+00:00
ENA/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,46.64115605995893,0.24958900582832924,0.8345287388320519,59.43849344654143,46.11647351307613,0.2663662445258258,False,False,-0.0044642857142858094,False,False,2025-08-11T11:41:28.511837+00:00
SPK/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,51.245920790722366,0.22458296930122768,0.6586770180387254,56.10135417489849,52.04635751520168,0.35202183004254184,False,False,-0.0037320395596193157,False,False,2025-08-11T11:41:28.771768+00:00
FARTCOIN/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,49.676155020790475,0.28273017010551027,0.9259136277593659,53.0830893599903,47.36839420414884,0.38046386373603885,False,False,-0.0032865252464894246,False,False,2025-08-11T11:41:29.038512+00:00
LQTY/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,43.557215088348386,0.2954108319072606,0.7566002235212604,60.33280508212952,40.43712753443767,0.17277965148959157,False,True,-0.0031808401160071664,False,False,2025-08-11T11:41:29.315208+00:00
CFX/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,65.07046914216441,0.3250310845143739,1.8596982151749188,42.24344987685003,37.657562665607536,0.19949514688529577,False,True,-0.003831031353967229,False,False,2025-08-11T11:41:29.580024+00:00
METIS/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,46.567512574836215,0.22325232237263953,0.5868540820815037,54.265736521910426,45.94594420745057,0.06116364406170848,False,False,-0.0022234574763757564,False,False,2025-08-11T11:41:29.842440+00:00
SSV/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,48.00953893265164,0.26847282530533034,0.6751853336092812,53.45641571150422,49.751240315833705,0.5945990414793806,False,False,-0.003702297322954351,False,False,2025-08-11T11:41:30.114114+00:00
COW/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,55.011639096230056,0.18089571656650377,0.6842210399755682,59.70072506867848,36.17010502521953,0.2196027473547371,False,True,-0.0014713094654241754,False,False,2025-08-11T11:41:30.375829+00:00
MAGIC/USDT:USDT,,,1m,True,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,83.31659540039227,0.5961815203952854,3.8247426348665807,41.488363931494945,15.686252979652323,0.7738332507979241,False,True,-0.013961605584642212,False,False,2025-08-11T11:41:30.634520+00:00
RAYSOL/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,53.10754132798841,0.24415247054331812,1.425385105923429,42.012689343420895,73.60859909299093,0.5655054808490089,False,False,-0.0005543066547594178,False,False,2025-08-11T11:41:30.917517+00:00
ILV/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,51.883241458223175,0.22587765457659598,0.9215189868486332,55.3336070695728,57.636885282661694,0.7937104611709971,False,False,-0.0012399256044636209,False,False,2025-08-11T11:41:31.171119+00:00
B/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,67.8383020275613,0.25742477235260003,1.0046090475417058,35.81059109810527,36.392688420742566,0.4240063683402272,False,True,-0.0009946050212483737,False,False,2025-08-11T11:41:31.430342+00:00
DIA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,48.350803980153515,0.2919454775498927,1.2969173777373304,38.5608609072092,52.59256532237346,0.4823968088795974,False,False,-0.006016123210203395,False,False,2025-08-11T11:41:31.683380+00:00
SAHARA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,55.676104191076355,0.23223795445730674,0.5904491008433214,55.20577033263013,47.73835761959449,0.7045540534859545,False,False,-0.004230293025175524,False,False,2025-08-11T11:41:31.941415+00:00
HEI/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,57.332507654455476,0.2233541297663942,1.4140278613620856,38.87194578433905,17.647029757833224,1.6099220714110742,False,True,-0.005787268010377211,False,False,2025-08-11T11:41:32.195568+00:00
CYBER/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,50.288097512466564,0.28508451171018956,0.5504400816762404,60.02598301571389,48.78047114813194,0.2545580766560242,False,False,-0.0031762837480148187,False,False,2025-08-11T11:41:32.462461+00:00
HYPE/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,70.92053956174244,0.1875839791118443,1.102102652459603,47.53786678664231,35.440179466902194,0.5355970865413844,False,True,0.00022177374642384784,False,False,2025-08-11T11:41:32.732806+00:00
RPL/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,54.05569379547616,0.28764149550673196,0.7439806483131518,57.046236225738845,52.654863994831544,0.5866506707377176,False,False,-0.00011679514132201252,False,False,2025-08-11T11:41:32.987831+00:00
PENDLE/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,43.518557990806045,0.21315431576889998,0.7083049545546926,57.61639636179805,40.25025481226744,0.4975234321420028,False,True,-0.004307087804140686,False,False,2025-08-11T11:41:33.241867+00:00
PROVE/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,52.31051273137345,0.3875967859030699,1.2878374862055186,50.77968423087976,48.11319483802399,0.3446690142533918,False,False,-0.007240879939314548,False,False,2025-08-11T11:41:33.495953+00:00
BCH/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,58.56385031834528,0.18009966269794736,0.9766464711578718,40.07055797451826,75.08896784682692,1.508237590590756,False,False,0.004466787819086493,False,False,2025-08-11T11:41:33.750569+00:00
TRUMP/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,44.09552601069943,0.18338759087757162,0.512937719073804,55.76001038234384,51.515146051423784,0.5209780308392009,False,False,-0.00044424700133272044,False,False,2025-08-11T11:41:34.019046+00:00
YALA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,51.91191109210131,0.26997852672931527,1.2079932309380574,46.27465258356,52.631481994638506,1.100137064580186,False,False,-0.0014867677668748414,False,False,2025-08-11T11:41:34.280993+00:00
ERA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,44.026406703817955,0.2093208978547752,0.6923077322735538,46.53199420829276,47.05878477511873,0.7675099501349207,False,False,-0.0037146394894751467,False,False,2025-08-11T11:41:34.546996+00:00
TAO/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,47.37887387587314,0.18305506832523166,0.5067934939870189,56.58986569984602,44.80968847277963,0.19759239920751112,False,False,-0.0024060311180024163,False,False,2025-08-11T11:41:34.820540+00:00
PROM/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,65.39292404681977,0.3585870790046194,1.9731711218030783,32.56724991771054,71.61016524346424,1.5565096603067141,False,False,-0.0005571651437487057,False,False,2025-08-11T11:41:35.079456+00:00
LTC/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,60.582964542074315,0.2966617802512195,1.8151385263151112,34.39512200044131,74.37499967460894,0.6788277506079955,False,False,0.006778058007566257,False,False,2025-08-11T11:41:35.346348+00:00
ETHFI/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,50.21382964923405,0.28506428933628375,0.911531321718251,57.18215748649101,45.384590946758884,0.27258028666882583,False,False,-0.004489063010120864,False,False,2025-08-11T11:41:35.601737+00:00
STX/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,40.77619046620855,0.2136510519146786,0.5329470648976228,59.49916970957737,44.82754292513084,0.17130682296666547,False,False,-0.004081095313322902,False,False,2025-08-11T11:41:35.857811+00:00
VVV/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,54.385997515742254,0.16144487876867056,0.6332815354405638,52.028014661206285,49.999981578954156,0.27649140426957636,False,False,-0.0006968641114983853,False,False,2025-08-11T11:41:36.120981+00:00
1000000MOG/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,71.65302192428493,0.34341720912943685,1.8679956495478514,45.604550345371784,37.55979603260419,1.1803111987726338,False,True,-0.0041437450882332305,False,False,2025-08-11T11:41:36.377376+00:00
SEI/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,46.541768436076644,0.2697575406628888,0.6787740944943506,55.458667721891224,46.031643739204334,0.3001227036561707,False,False,-0.0038486209108403724,False,False,2025-08-11T11:41:36.633645+00:00
ENS/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,54.82797132713377,0.19048586457100058,0.6418507488184636,58.44656148010247,45.06172709698714,2.784087263393297,False,False,-0.0014422907798923301,False,False,2025-08-11T11:41:36.903643+00:00
OM/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,42.92995230648288,0.2740399357320765,0.5846577734480672,62.915623981087,37.100609481933105,0.48903695283755017,False,True,-0.003621901853561371,False,False,2025-08-11T11:41:37.162845+00:00
OMNI/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,48.69435338498809,0.19730596248527035,0.7856483248647959,62.227815850310414,41.93547755810009,0.44852239810771544,False,True,-0.0033400133600534065,False,False,2025-08-11T11:41:37.423326+00:00
ZEC/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,52.74032719417068,0.21390588842225516,0.5487039518980787,60.39784388202432,47.99999865599958,0.8999811608781842,False,False,-0.0010482180293500676,False,False,2025-08-11T11:41:37.678295+00:00
NEAR/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,50.1974323934485,0.2067553011211702,0.6589654346007516,62.954208410736655,42.499985125005566,0.24605533405823068,False,True,-0.001494768310911776,False,False,2025-08-11T11:41:37.932395+00:00
SPX/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,44.091524407847615,0.31112268678632304,0.7257121940022512,66.87154312991888,49.88233650934799,1.1439904712991347,False,False,-0.0047045951859957524,False,False,2025-08-11T11:41:38.197229+00:00
HYPER/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,53.791112133218256,0.2131821282634293,0.7816320437889699,63.96530385337675,37.87870753001439,0.42819223246716587,False,True,-0.0034602076124568004,False,False,2025-08-11T11:41:38.464414+00:00
MYX/USDT:USDT,,,1m,True,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,58.47236665320348,0.6296366017472108,2.755026919664649,42.52128946812016,32.23495055459445,1.3155051012204626,False,True,-0.02122600475555292,True,False,2025-08-11T11:41:38.721801+00:00
SUSHI/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,46.25369631665606,0.20530569787035913,0.6685531314687657,55.5629107537119,46.62917680851267,0.18299226353880138,False,False,-0.0035059016010283717,False,False,2025-08-11T11:41:38.979104+00:00
XLM/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,40.16351953100581,0.21179554439636183,0.9034171747439065,53.15318794431293,37.79437589708087,0.1819041809394206,False,True,-0.003656307129798808,False,False,2025-08-11T11:41:39.236376+00:00
SYRUP/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,59.90937103875727,0.2802508860360856,1.0275546222692238,50.947910738597564,37.664733775304036,0.4922741196562594,False,True,-0.005861828332170416,False,False,2025-08-11T11:41:39.490966+00:00
M/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,66.78634964637698,0.26878959140711783,1.4512941625964648,51.304644476000945,36.111064300472236,0.9902847976755853,False,True,0.0,False,False,2025-08-11T11:41:39.747020+00:00
CAKE/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,48.12511803805356,0.13934923995486467,0.4812543329064085,58.45422205115582,41.86044564630476,0.19974152145815768,False,True,-0.0019220308250225138,False,False,2025-08-11T11:41:40.024737+00:00
ATOM/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,50.16001955130866,0.15598350035860914,0.6205501361104133,59.643872367588116,42.62294103735751,0.1958134418242424,False,True,-0.0024304021210782567,False,False,2025-08-11T11:41:40.287406+00:00
CVX/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,50.590890350955526,0.24991714496943174,1.2297041968848046,55.48997075396408,38.15788770775716,0.5633861262877354,False,True,-0.0024875621890547706,False,False,2025-08-11T11:41:40.548105+00:00
TREE/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,52.786165112743035,0.29447007761421246,0.8265654284203947,49.15948056696932,47.99991040016713,0.9567621894381587,False,False,-0.0033540967896502627,False,False,2025-08-11T11:41:40.823934+00:00
NMR/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,48.16774101648261,0.1959814717089527,0.7636583135036635,63.0716760465296,41.01123272945364,0.2875333495024405,False,True,-0.0023917995444190376,False,False,2025-08-11T11:41:41.078518+00:00
GAS/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,44.246642228243935,0.18587234842614406,0.6147041082675688,54.21428733794554,49.99998600000392,0.10721055647800769,False,False,-0.000907166616268551,False,False,2025-08-11T11:41:41.351736+00:00
BTC/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,50.73821986580374,0.07762560846720298,0.31917404437284624,48.158508646719795,45.027106948614204,0.44946462919715585,False,False,-0.0010768836973890084,False,False,2025-08-11T11:41:41.624470+00:00
AXS/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,48.77993258333793,0.15835029135229073,0.6129617485774856,53.772389406552904,45.94592856099984,0.8425083171174637,False,False,-0.0016393442622950616,False,False,2025-08-11T11:41:41.886093+00:00
AERO/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,55.78827171978009,0.3110594838307067,1.5108040942598764,39.612942124188365,53.33331070708031,0.8488337730385646,False,False,-0.007736121737651813,False,False,2025-08-11T11:41:42.140885+00:00
SUI/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,62.798710208700925,0.19715969538267333,0.8379945999795579,51.393205824453396,56.70925249313873,0.6020517278797477,False,False,-0.0004787106725884227,False,False,2025-08-11T11:41:42.398008+00:00
LINK/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,64.60094184926571,0.1819900439764418,0.8071957577144758,44.243266224355914,56.88622516045748,0.4654008172294639,False,False,-0.002328288707799775,False,False,2025-08-11T11:41:42.662829+00:00
MORPHO/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,64.44655694935392,0.19329853075577014,0.93946307133114,59.39025369697299,36.339509051641905,0.69434197075405,False,True,-0.003126221180148603,False,False,2025-08-11T11:41:42.926368+00:00
QTUM/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,47.59773290526791,0.15368252579529318,0.4833651745160101,61.73570090528434,48.14812318245483,0.7673063742287047,False,False,-0.0009372071227740086,False,False,2025-08-11T11:41:43.187258+00:00
BSV/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,47.70057032708789,0.219468552152236,1.1886504269886036,47.081450424926096,32.25806378772117,0.1999241274650989,False,True,-0.003381805884342337,False,False,2025-08-11T11:41:43.439565+00:00
BTCDOM/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,43.499775082874066,0.082057062617725,0.3216096645138927,58.97287905250277,49.48096883416113,0.6035652672562242,False,False,-0.0002582765907490625,False,False,2025-08-11T11:41:43.698106+00:00
COMP/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,60.27103969513565,0.19615801904424024,0.8482990931375506,48.6662195644857,45.54455382413507,0.5337747450233948,False,False,-0.00189753320683117,False,False,2025-08-11T11:41:43.962191+00:00
ZRO/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,50.035258837100265,0.401142416102359,2.039352444640426,37.08121851801439,17.72151584682014,0.9671603612935523,False,False,-0.008560945780676676,False,False,2025-08-11T11:50:04.283253+00:00
OG/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,46.192362153533296,0.26155190305448867,1.4412021990479833,37.96856292329799,21.126759521920434,1.0321596542493143,False,False,-0.004016064257028051,False,False,2025-08-11T11:50:04.303055+00:00
MLN/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,43.75209071626208,0.6555583360115594,1.8862684618115713,59.53704309420864,51.16278903190917,1.0482255462245753,False,False,0.005411255411255311,False,False,2025-08-11T11:50:04.322745+00:00
LDO/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,48.63785068392504,0.3493706088714565,1.3668802555647575,43.39171762024399,19.99999200000333,2.4749297248758677,False,False,-0.009148486980999349,False,False,2025-08-11T11:50:04.344110+00:00
GMX/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,58.53766935797099,0.3017528791252277,2.1372835501670773,30.863597710586852,16.27906923742573,1.046586513878567,False,False,-0.008944543828264706,False,False,2025-08-11T11:50:04.364366+00:00
